ONTOLOGY,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
BP,GO:0072659,protein localization to plasma membrane,20/829,295/18805,0.06779661016949153,1.5378953609617467,1.9996843797914827,0.03795568307850938,0.42580168603017415,0.40026828035364515,SQSTM1/ERRFI1/EPHB2/ATP2B4/SORBS1/FRMD8/PACS1/TTC7B/RAB11FIP3/VPS35/SKAP1/ROCK2/PREPL/RAMP1/KCNB1/LARGE1/PLS1/DLG1/KCNIP4/ANK2,20
BP,GO:0009261,ribonucleotide catabolic process,11/829,136/18805,0.08088235294117647,1.8347317817356135,2.098030185760115,0.03819528847822351,0.4275068985636026,0.4018712389862339,PFKP/OGDHL/NT5C2/ACTN3/NUDT4/RPTOR/HDAC4/EP300/ZBTB20/PDE4D/PDE10A,11
BP,GO:0045927,positive regulation of growth,18/829,259/18805,0.0694980694980695,1.5764911904839527,2.006195658559459,0.038547846263446595,0.43046565163757294,0.40465256898976343,LPAR3/PROX1/F2/ACTN3/KDM2B/WNT3/RPTOR/BCL2/ITSN2/BMPR2/CACNA2D2/PLS1/SEMA5A/CPNE5/ZFPM2/TGFBR1/ANAPC2/DDX3X,18
BP,GO:0001895,retina homeostasis,6/829,57/18805,0.10526315789473684,2.38778490254587,2.253398343939521,0.038870366984868766,0.43208972867006734,0.40617925745128425,CLN8/RP1L1/NPHP4/PCDH15/ATP1B2/ADGRV1,6
BP,GO:0014888,striated muscle adaptation,6/829,57/18805,0.10526315789473684,2.38778490254587,2.253398343939521,0.038870366984868766,0.43208972867006734,0.40617925745128425,CACNA1S/ATP2B4/ACTN3/HDAC4/PPARG/MLIP,6
BP,GO:0120032,regulation of plasma membrane bounded cell projection assembly,15/829,206/18805,0.07281553398058252,1.6517444107416819,2.019863332040725,0.0395854352607546,0.4365589438392709,0.4103804739541723,PLEKHM1/EPHB2/PLCE1/EPS8L2/RAB11FIP3/SEPTIN9/MARK4/WDPCP/ABI2/PLD1/SLIT2/ARHGAP24/MYO10/MCIDAS/TGFBR1,15
BP,GO:0048639,positive regulation of developmental growth,13/829,171/18805,0.07602339181286549,1.7245113185053504,2.0438359832949886,0.03964645241136714,0.4365589438392709,0.4103804739541723,LPAR3/PROX1/ACTN3/WNT3/BCL2/ITSN2/BMPR2/CACNA2D2/PLS1/SEMA5A/CPNE5/ZFPM2/ANAPC2,13
BP,GO:0006346,DNA methylation-dependent constitutive heterochromatin formation,5/829,43/18805,0.11627906976744186,2.6376693690913684,2.3087491304426653,0.03971970718537629,0.4365589438392709,0.4103804739541723,SPOCD1/KMT2A/PPM1D/TDRD12/EHMT1,5
BP,GO:0016202,regulation of striated muscle tissue development,5/829,43/18805,0.11627906976744186,2.6376693690913684,2.3087491304426653,0.03971970718537629,0.4365589438392709,0.4103804739541723,ACTN3/CDON/LUC7L/BCL2/SIRT2,5
BP,GO:0150052,regulation of postsynapse assembly,5/829,43/18805,0.11627906976744186,2.6376693690913684,2.3087491304426653,0.03971970718537629,0.4365589438392709,0.4103804739541723,DOCK1/VPS35/NAE1/RTN4/ELMO1,5
BP,GO:0048593,camera-type eye morphogenesis,11/829,137/18805,0.08029197080291971,1.8213395789492222,2.0720011663362232,0.03995107058869332,0.43751560323754707,0.4112797668052697,SAMD11/EPHB2/PROX1/CDON/KDM2B/PTPRM/ABI2/JAG1/LARGE1/TFAP2A/HIPK2,11
BP,GO:0006997,nucleus organization,12/829,154/18805,0.07792207792207792,1.7675810317547351,2.0539477441903564,0.03999310078777047,0.43751560323754707,0.4112797668052697,ZMPSTE24/NUP133/PML/UBE2I/PRKCB/PRKCA/SEH1L/SIRT2/RTN4/SRPK1/HIPK2/UBXN2B,12
BP,GO:0072665,protein localization to vacuole,8/829,88/18805,0.09090909090909091,2.0621778703805242,2.14474824798726,0.04011987187438362,0.43751560323754707,0.4112797668052697,SQSTM1/PIK3C3/ROCK2/RTN4/MFSD1/VPS37A/VPS13A/MVB12B,8
BP,GO:0001558,regulation of cell growth,26/829,410/18805,0.06341463414634146,1.4384948071434875,1.9278016325791454,0.04088891558459881,0.43751560323754707,0.4112797668052697,LPAR3/PAPPA2/F2/ACVRL1/KDM2B/SEMA6D/PML/SIN3A/WNT3/SPAG9/RPTOR/BCL2/ITSN2/RTN4/BMPR2/ITCH/SLIT2/SEMA5A/KIAA0319/CPNE5/PI16/SEMA3A/PLXNA4/TGFBR1/ANAPC2/DDX3X,26
BP,GO:0001667,ameboidal-type cell migration,17/829,243/18805,0.06995884773662552,1.5869434640376874,1.9776201584359328,0.041243640686358274,0.43751560323754707,0.4112797668052697,PROX1/ARID5B/DOCK1/SEMA6D/PML/PLCG2/CYGB/RTN4/WDPCP/MAP4K4/ACVR1/BMPR2/IQSEC1/CAPN7/SEMA5A/RREB1/SEMA3A,17
BP,GO:1902414,protein localization to cell junction,10/829,121/18805,0.08264462809917356,1.8747071548913856,2.0728901680608067,0.041302345023950963,0.43751560323754707,0.4112797668052697,DLG5/VCL/DLG2/CGNL1/MAPK8IP3/VPS35/RAB27B/CACNA2D2/DLG1/RELN,10
BP,GO:0060402,calcium ion transport into cytosol,4/829,30/18805,0.13333333333333333,3.024527543224769,2.383143538262191,0.04135160721964872,0.43751560323754707,0.4112797668052697,CACNA1C/RYR2/PML/BCL2,4
BP,GO:0090330,regulation of platelet aggregation,4/829,30/18805,0.13333333333333333,3.024527543224769,2.383143538262191,0.04135160721964872,0.43751560323754707,0.4112797668052697,PRKG1/ADAMTS18/PRKCA/IL6ST,4
BP,GO:0099625,ventricular cardiac muscle cell membrane repolarization,4/829,30/18805,0.13333333333333333,3.024527543224769,2.383143538262191,0.04135160721964872,0.43751560323754707,0.4112797668052697,ZMPSTE24/NOS1AP/DLG1/ANK2,4
BP,GO:0015800,acidic amino acid transport,7/829,73/18805,0.0958904109589041,2.1751739180726077,2.1603661131318774,0.041567654364554577,0.43751560323754707,0.4112797668052697,CLN8/PRKG1/TRPV1/SLC25A18/GRM7/SLC6A1/GRM1,7
BP,GO:0032272,negative regulation of protein polymerization,7/829,73/18805,0.0958904109589041,2.1751739180726077,2.1603661131318774,0.041567654364554577,0.43751560323754707,0.4112797668052697,SVIL/SSH3/TMOD2/TMOD3/SSH2/DYRK1A/SLIT2,7
BP,GO:0032835,glomerulus development,7/829,73/18805,0.0958904109589041,2.1751739180726077,2.1603661131318774,0.041567654364554577,0.43751560323754707,0.4112797668052697,PLCE1/MYO1E/BCL2/JAG1/COMT/WWTR1/MAGI2,7
BP,GO:0006998,nuclear envelope organization,6/829,58/18805,0.10344827586206896,2.346616197329562,2.205706880068596,0.04180598166261284,0.43751560323754707,0.4112797668052697,ZMPSTE24/UBE2I/PRKCB/PRKCA/SIRT2/UBXN2B,6
BP,GO:0030837,negative regulation of actin filament polymerization,6/829,58/18805,0.10344827586206896,2.346616197329562,2.205706880068596,0.04180598166261284,0.43751560323754707,0.4112797668052697,SVIL/SSH3/TMOD2/TMOD3/SSH2/SLIT2,6
BP,GO:0071868,cellular response to monoamine stimulus,6/829,58/18805,0.10344827586206896,2.346616197329562,2.205706880068596,0.04180598166261284,0.43751560323754707,0.4112797668052697,GNB1/RGS8/GNB5/SIN3A/VPS35/GNAO1,6
BP,GO:0071870,cellular response to catecholamine stimulus,6/829,58/18805,0.10344827586206896,2.346616197329562,2.205706880068596,0.04180598166261284,0.43751560323754707,0.4112797668052697,GNB1/RGS8/GNB5/SIN3A/VPS35/GNAO1,6
BP,GO:0048736,appendage development,14/829,190/18805,0.07368421052631578,1.671449431782109,1.9976272223600602,0.04204082548039244,0.43751560323754707,0.4112797668052697,CACNA1C/ERRFI1/NFIA/ZBTB16/CHST11/MOSMO/WNT3/WDPCP/ITGA6/BMPR2/LARGE1/MBNL1/TFAP2A/IQCE,14
BP,GO:0060173,limb development,14/829,190/18805,0.07368421052631578,1.671449431782109,1.9976272223600602,0.04204082548039244,0.43751560323754707,0.4112797668052697,CACNA1C/ERRFI1/NFIA/ZBTB16/CHST11/MOSMO/WNT3/WDPCP/ITGA6/BMPR2/LARGE1/MBNL1/TFAP2A/IQCE,14
BP,GO:0008593,regulation of Notch signaling pathway,9/829,105/18805,0.08571428571428572,1.9443391349302086,2.0838079520460395,0.04222591230060361,0.43751560323754707,0.4112797668052697,PRAG1/ZMIZ1/ACVRL1/HERC2/LLGL1/LLGL2/AAK1/JAG1/IL6ST,9
BP,GO:0046031,ADP metabolic process,9/829,105/18805,0.08571428571428572,1.9443391349302086,2.0838079520460395,0.04222591230060361,0.43751560323754707,0.4112797668052697,AK4/AK5/PFKP/OGDHL/ACTN3/RPTOR/HDAC4/EP300/ZBTB20,9
BP,GO:0043543,protein acylation,8/829,89/18805,0.0898876404494382,2.03900733251108,2.1099052577710156,0.04245537402476358,0.43751560323754707,0.4112797668052697,BMAL1/PML/TAOK1/NMT1/EP300/NAA50/ZDHHC21/DDX3X,8
BP,GO:0060491,regulation of cell projection assembly,15/829,208/18805,0.07211538461538461,1.635862252946089,1.9802914995296648,0.04249090629442739,0.43751560323754707,0.4112797668052697,PLEKHM1/EPHB2/PLCE1/EPS8L2/RAB11FIP3/SEPTIN9/MARK4/WDPCP/ABI2/PLD1/SLIT2/ARHGAP24/MYO10/MCIDAS/TGFBR1,15
BP,GO:0010544,negative regulation of platelet activation,3/829,18/18805,0.16666666666666666,3.780659429030961,2.5346102806550985,0.04249639260954863,0.43751560323754707,0.4112797668052697,PRKG1/F2/ADAMTS18,3
BP,GO:0010612,regulation of cardiac muscle adaptation,3/829,18/18805,0.16666666666666666,3.780659429030961,2.5346102806550985,0.04249639260954863,0.43751560323754707,0.4112797668052697,ATP2B4/PPARG/MLIP,3
BP,GO:0031649,heat generation,3/829,18/18805,0.16666666666666666,3.780659429030961,2.5346102806550985,0.04249639260954863,0.43751560323754707,0.4112797668052697,TRPV1/SLC27A1/ARRDC3,3
BP,GO:0033631,cell-cell adhesion mediated by integrin,3/829,18/18805,0.16666666666666666,3.780659429030961,2.5346102806550985,0.04249639260954863,0.43751560323754707,0.4112797668052697,SKAP1/DPP4/NPNT,3
BP,GO:0042753,positive regulation of circadian rhythm,3/829,18/18805,0.16666666666666666,3.780659429030961,2.5346102806550985,0.04249639260954863,0.43751560323754707,0.4112797668052697,PRKG1/BMAL1/FBXW11,3
BP,GO:0050687,negative regulation of defense response to virus,3/829,18/18805,0.16666666666666666,3.780659429030961,2.5346102806550985,0.04249639260954863,0.43751560323754707,0.4112797668052697,NT5C2/ITCH/ILRUN,3
BP,GO:0098974,postsynaptic actin cytoskeleton organization,3/829,18/18805,0.16666666666666666,3.780659429030961,2.5346102806550985,0.04249639260954863,0.43751560323754707,0.4112797668052697,NOS1AP/SRCIN1/DBNL,3
BP,GO:1903242,regulation of cardiac muscle hypertrophy in response to stress,3/829,18/18805,0.16666666666666666,3.780659429030961,2.5346102806550985,0.04249639260954863,0.43751560323754707,0.4112797668052697,ATP2B4/PPARG/MLIP,3
BP,GO:0042326,negative regulation of phosphorylation,16/829,226/18805,0.07079646017699115,1.6059438282609393,1.9680280108659594,0.042657858928249415,0.4375914640276291,0.41135107856609304,ERRFI1/EPHB2/PARD3/NTF3/TSC2/SRCIN1/SIRT2/TRIB3/PREX1/WWTR1/SLIT2/PDE4D/PPIA/YWHAG/DNAJA1/DMD,16
BP,GO:0042060,wound healing,28/829,450/18805,0.06222222222222222,1.4114461868382255,1.8971337974320233,0.04268310181908841,0.4375914640276291,0.41135107856609304,ITPK1/EPHB2/PRKG1/VCL/F2/AHNAK/ADIPOR2/VWF/ACVRL1/SCARB1/RASA3/RAB27A/TRIM72/ADAMTS18/PLCG2/PRKCA/MERTK/PROC/PRSS56/SCUBE1/PPARG/ARHGAP24/IL6ST/RREB1/PPIA/B4GALT1/TGFBR1/VAV2,28
BP,GO:0030501,positive regulation of bone mineralization,5/829,44/18805,0.11363636363636363,2.577722337975655,2.2500117071831247,0.04325012774892286,0.4415494213697564,0.41507169506673824,ACTN3/ACVR1/BMPR2/ADGRV1/TFAP2A,5
BP,GO:0043039,tRNA aminoacylation,5/829,44/18805,0.11363636363636363,2.577722337975655,2.2500117071831247,0.04325012774892286,0.4415494213697564,0.41507169506673824,NARS2/LARS1/FARS2/VARS1/RARS2,5
BP,GO:0071456,cellular response to hypoxia,12/829,156/18805,0.07692307692307693,1.7449197364758282,2.006318429518067,0.043438624942327815,0.44172176344032105,0.4152337025610266,AK4/ERO1A/RPTOR/BCL2/SIRT2/ROCK2/EPAS1/RTN4/PPARG/HIPK2/NDRG1/PTPRD,12
BP,GO:0062207,regulation of pattern recognition receptor signaling pathway,14/829,191/18805,0.07329842931937172,1.6626983876366528,1.9768267062599,0.043612644845639766,0.44172176344032105,0.4152337025610266,YWHAE/SQSTM1/MFHAS1/PUM1/USP15/PLCG2/RIOK3/SIRT2/MARK4/RTN4/ITCH/CGAS/DDX3X/XIAP,14
BP,GO:0006195,purine nucleotide catabolic process,11/829,139/18805,0.07913669064748201,1.7951332540722547,2.0205869469856523,0.04362907581521204,0.44172176344032105,0.4152337025610266,PFKP/OGDHL/NT5C2/ACTN3/NUDT4/RPTOR/HDAC4/EP300/ZBTB20/PDE4D/PDE10A,11
BP,GO:0008360,regulation of cell shape,11/829,139/18805,0.07913669064748201,1.7951332540722547,2.0205869469856523,0.04362907581521204,0.44172176344032105,0.4152337025610266,PRAG1/ZMPSTE24/F2/PLXNC1/WDPCP/ARHGAP15/FMNL2/DLG1/MYO10/PALM2AKAP2/SH3KBP1,11
BP,GO:0050772,positive regulation of axonogenesis,7/829,74/18805,0.0945945945945946,2.1457796759364913,2.1207640317979313,0.0442411139551378,0.44423176152484045,0.4175931873868108,LPAR3/PLXNC1/WNT3/BMPR2/SLIT2/SEMA5A/ANAPC2,7
BP,GO:0060411,cardiac septum morphogenesis,7/829,74/18805,0.0945945945945946,2.1457796759364913,2.1207640317979313,0.0442411139551378,0.44423176152484045,0.4175931873868108,PROX1/ACVR1/BMPR2/JAG1/SLIT2/ZFPM2/TGFBR1,7
BP,GO:0061512,protein localization to cilium,7/829,74/18805,0.0945945945945946,2.1457796759364913,2.1207640317979313,0.0442411139551378,0.44423176152484045,0.4175931873868108,NPHP4/RAB11FIP3/ZNF423/ODAD4/WDR35/TTC21B/INVS,7
BP,GO:1903053,regulation of extracellular matrix organization,7/829,74/18805,0.0945945945945946,2.1457796759364913,2.1207640317979313,0.0442411139551378,0.44423176152484045,0.4175931873868108,TIE1/ZNF469/LAMA1/DPP4/PPARG/LAMA2/TGFBR1,7
BP,GO:0002027,regulation of heart rate,9/829,106/18805,0.08490566037735849,1.9259963129025648,2.053094105306801,0.04442232940784271,0.4451354568999434,0.41844269222820385,YWHAE/CACNA1C/NOS1AP/RYR2/TRPV1/EPAS1/ANK2/PDE4D/DMD,9
BP,GO:0141137,"positive regulation of gene expression, epigenetic",6/829,59/18805,0.1016949152542373,2.3068430414426206,2.158991766010964,0.04487750861290256,0.4478727577590895,0.4210158495069267,ZMPSTE24/TET1/KMT2A/ATAD2B/EP300/ARID1B,6
BP,GO:0009953,dorsal/ventral pattern formation,8/829,90/18805,0.08888888888888889,2.0163516954831793,2.0755166028655387,0.04487905298036778,0.4478727577590895,0.4210158495069267,RNF220/DSCAML1/ACVRL1/WNT3/SMAD2/ACVR1/TTC21B/TLL1,8
BP,GO:0021915,neural tube development,12/829,157/18805,0.07643312101910828,1.7338055980269376,1.9827619377186074,0.04523641394043578,0.4505177551618911,0.4235022383510615,ITPK1/RNF220/PROX1/NUP133/DEAF1/KDM2B/TSC2/MIB1/WDPCP/CELSR1/BRD2/DLC1,12
BP,GO:0021602,cranial nerve morphogenesis,4/829,31/18805,0.12903225806451613,2.926962138604615,2.305852264038819,0.045881586178674084,0.45324319949783304,0.426064250088774,EPHB2/TFAP2A/SEMA3A/PLXNA4,4
BP,GO:0070723,response to cholesterol,4/829,31/18805,0.12903225806451613,2.926962138604615,2.305852264038819,0.045881586178674084,0.45324319949783304,0.426064250088774,LRP8/SMAD2/GRAMD1A/TGFBR1,4
BP,GO:0150146,cell junction disassembly,4/829,31/18805,0.12903225806451613,2.926962138604615,2.305852264038819,0.045881586178674084,0.45324319949783304,0.426064250088774,PLXNC1/MAP4K4/IQSEC1/TGFBR1,4
BP,GO:1900027,regulation of ruffle assembly,4/829,31/18805,0.12903225806451613,2.926962138604615,2.305852264038819,0.045881586178674084,0.45324319949783304,0.426064250088774,PLEKHM1/EPS8L2/WDPCP/ARHGAP24,4
BP,GO:0006937,regulation of muscle contraction,13/829,175/18805,0.07428571428571429,1.6850939169395143,1.9553232533952405,0.04627989357343843,0.45499916306113614,0.42771491644099036,CACNA1C/CACNA1S/RYR2/PRKG1/ACTN3/ARHGAP42/MYL3/DLG1/NPNT/ANK2/PDE4D/ZDHHC21/DMD,13
BP,GO:1990266,neutrophil migration,9/829,107/18805,0.08411214953271028,1.9079963473614194,2.0227130173640617,0.04669386449746059,0.45499916306113614,0.42771491644099036,MCU/DAPK2/RTN4/IL1R1/DPP4/PREX1/SLIT2/ITGA1/PPIA,9
BP,GO:0043038,amino acid activation,5/829,45/18805,0.1111111111111111,2.520439619353974,2.192880039989763,0.04696302519645598,0.45499916306113614,0.42771491644099036,NARS2/LARS1/FARS2/VARS1/RARS2,5
BP,GO:0050691,regulation of defense response to virus by host,5/829,45/18805,0.1111111111111111,2.520439619353974,2.192880039989763,0.04696302519645598,0.45499916306113614,0.42771491644099036,NT5C2/PML/SIN3A/IL12RB1/CGAS,5
BP,GO:0090148,membrane fission,5/829,45/18805,0.1111111111111111,2.520439619353974,2.192880039989763,0.04696302519645598,0.45499916306113614,0.42771491644099036,EXOC6/TMCC1/EXOC4/VPS37A/MVB12B,5
BP,GO:1901861,regulation of muscle tissue development,5/829,45/18805,0.1111111111111111,2.520439619353974,2.192880039989763,0.04696302519645598,0.45499916306113614,0.42771491644099036,ACTN3/CDON/LUC7L/BCL2/SIRT2,5
BP,GO:0003170,heart valve development,7/829,75/18805,0.09333333333333334,2.1171692802573383,2.081788402914468,0.047022791622054985,0.45499916306113614,0.42771491644099036,TIE1/SMAD2/ROCK2/ACVR1/BMPR2/JAG1/SLIT2,7
BP,GO:0032411,positive regulation of transporter activity,7/829,75/18805,0.09333333333333334,2.1171692802573383,2.081788402914468,0.047022791622054985,0.45499916306113614,0.42771491644099036,EPHB2/CRACR2A/ATP1B2/ACTN4/STIM2/ANK2/DMD,7
BP,GO:0042130,negative regulation of T cell proliferation,7/829,75/18805,0.09333333333333334,2.1171692802573383,2.081788402914468,0.047022791622054985,0.45499916306113614,0.42771491644099036,DLG5/SCGB1A1/IL4I1/ITCH/IL20RB/DLG1/IDO1,7
BP,GO:0007173,epidermal growth factor receptor signaling pathway,12/829,158/18805,0.0759493670886076,1.7228321448748682,1.9593741432174812,0.047084954374154456,0.45499916306113614,0.42771491644099036,ERRFI1/EPHB2/TIE1/SLC30A10/PLCE1/IGF1R/CDH13/EFEMP1/NCK2/MERTK/ITGA1/MVB12B,12
BP,GO:0098876,vesicle-mediated transport to the plasma membrane,12/829,158/18805,0.0759493670886076,1.7228321448748682,1.9593741432174812,0.047084954374154456,0.45499916306113614,0.42771491644099036,EPS15/EXOC6/VTI1A/OSBPL5/RAB11FIP3/VPS35/LLGL1/LLGL2/PREPL/CCDC93/EXOC4/SNX30,12
BP,GO:0045995,regulation of embryonic development,8/829,91/18805,0.08791208791208792,1.994193984543804,2.041570452116578,0.0473918482775121,0.45705972251829846,0.4296519134458035,LAMA1/LAMA3/WDPCP/JAG1/NR2C2/LAMA4/LAMA2/EHMT1,8
BP,GO:0016482,cytosolic transport,11/829,141/18805,0.07801418439716312,1.769670371035769,1.9700072238865993,0.04753332287955342,0.4575199519767666,0.4300845450204377,EPS15/VTI1A/RAB6A/ERC1/SNX1/VPS35/SPAG9/TANC2/PREPL/SNX8/VPS13A,11
BP,GO:0008286,insulin receptor signaling pathway,13/829,176/18805,0.07386363636363637,1.6755195196841761,1.9335496222947686,0.0480518050304583,0.4605744144916332,0.43295584520158276,EPHB2/TIE1/SORBS1/VWA2/PTPRE/IGF1R/TSC2/PRKCB/TRIM72/SOCS7/PDK2/MERTK/SMARCC1,13
BP,GO:0010718,positive regulation of epithelial to mesenchymal transition,6/829,60/18805,0.1,2.2683956574185764,2.113214130873122,0.04808610192690588,0.4605744144916332,0.43295584520158276,BCL9L/SMAD2/ACVR1/JAG1/WWTR1/TGFBR1,6
BP,GO:0043434,response to peptide hormone,30/829,494/18805,0.06072874493927125,1.3775682130072326,1.8262436734035175,0.04813380151449446,0.4605744144916332,0.43295584520158276,ERRFI1/EPHB2/TIE1/SLC30A10/SORBS1/VWA2/PTPRE/TBC1D4/TCF12/IGF1R/TSC2/PRKCB/TRIM72/TRPV1/SOCS7/PDK2/PRKCA/SLC27A1/ROCK2/MERTK/TRIB3/COMT/PPARG/SMARCC1/SGCB/ARID1B/HDAC9/YWHAG/LEPROTL1/GCNT1,30
BP,GO:0008356,asymmetric cell division,3/829,19/18805,0.15789473684210525,3.581677353818805,2.4177838009207515,0.04886035819195093,0.46209020925721034,0.4343807445951084,PARD3/INSC/ZBTB16,3
BP,GO:0048339,paraxial mesoderm development,3/829,19/18805,0.15789473684210525,3.581677353818805,2.4177838009207515,0.04886035819195093,0.46209020925721034,0.4343807445951084,NUP133/SMAD2/EXOC4,3
BP,GO:0086014,atrial cardiac muscle cell action potential,3/829,19/18805,0.15789473684210525,3.581677353818805,2.4177838009207515,0.04886035819195093,0.46209020925721034,0.4343807445951084,CACNA1C/RYR2/ANK2,3
BP,GO:0086026,atrial cardiac muscle cell to AV node cell signaling,3/829,19/18805,0.15789473684210525,3.581677353818805,2.4177838009207515,0.04886035819195093,0.46209020925721034,0.4343807445951084,CACNA1C/RYR2/ANK2,3
BP,GO:0086066,atrial cardiac muscle cell to AV node cell communication,3/829,19/18805,0.15789473684210525,3.581677353818805,2.4177838009207515,0.04886035819195093,0.46209020925721034,0.4343807445951084,CACNA1C/RYR2/ANK2,3
BP,GO:1902514,regulation of calcium ion transmembrane transport via high voltage-gated calcium channel,3/829,19/18805,0.15789473684210525,3.581677353818805,2.4177838009207515,0.04886035819195093,0.46209020925721034,0.4343807445951084,NOS1AP/UBR3/PDE4D,3
BP,GO:0048754,branching morphogenesis of an epithelial tube,12/829,159/18805,0.07547169811320754,1.7119967225800579,1.936152554748436,0.04898476835362265,0.46237073416959096,0.4346444476943653,DLG5/CLIC4/TIE1/PML/HOXB7/LAMA1/BCL2/ACVR1/CELSR1/DLG1/SLIT2/NPNT,12
BP,GO:0110053,regulation of actin filament organization,18/829,267/18805,0.06741573033707865,1.5292554993833098,1.8704470913384852,0.049288637589631853,0.4643408328907403,0.43649640848529897,SVIL/SSH3/TMOD2/TMOD3/CGNL1/SSH2/GMFG/ROCK2/NCK2/ABI2/PREX1/BAIAP2L2/SHANK3/DLG1/SLIT2/SEMA5A/DLC1/TGFBR1,18
BP,GO:0062014,negative regulation of small molecule metabolic process,10/829,125/18805,0.08,1.8147165259348614,1.9625871597172269,0.04966256298757775,0.46662578486694695,0.438644342202363,UBR4/LEPR/ATP2B4/PROX1/PRKG1/ACTN3/UGT1A8/HDAC4/TRIB3/EP300,10
BP,GO:0060485,mesenchyme development,22/829,342/18805,0.06432748538011696,1.4592018848891428,1.8404390398620145,0.04976249650376991,0.46662578486694695,0.438644342202363,DLG5/NUP133/BCL9L/ACVRL1/SEMA6D/SMAD2/BCL2/ROCK2/RTN4/ACVR1/BMPR2/JAG1/ZFP64/WWTR1/SEMA5A/ARB2A/SEMA3A/EXOC4/ZFPM2/BNC2/TGFBR1/AKNA,22
BP,GO:0032481,positive regulation of type I interferon production,7/829,76/18805,0.09210526315789473,2.089311789727636,2.04341963527287,0.04991365977470211,0.46662578486694695,0.438644342202363,PLCG2/RIOK3/TANK/ZBTB20/CGAS/DDX3X/XIAP,7
BP,GO:0062208,positive regulation of pattern recognition receptor signaling pathway,7/829,76/18805,0.09210526315789473,2.089311789727636,2.04341963527287,0.04991365977470211,0.46662578486694695,0.438644342202363,MFHAS1/PUM1/USP15/PLCG2/MARK4/RTN4/DDX3X,7
CC,GO:0005912,adherens junction,24/857,189/19880,0.12698412698412698,2.945676131207053,5.704475786428461,2.1725809094806855e-6,9.800852757573144e-4,8.28215719387094e-4,DLG5/PARD3/VCL/SORBS1/DLG2/CCDC85C/FRMD5/TMOD3/MYO1E/CDH13/LLGL1/LLGL2/CYTH1/PTPRM/LAMA3/ITGA6/BMPR2/ABI2/JAG1/MAGI1/DLG1/ARHGAP24/NDRG1/SHROOM4,24
CC,GO:0042383,sarcolemma,20/857,143/19880,0.13986013986013987,3.2443635710846914,5.717008434810017,3.4208910148597363e-6,9.800852757573144e-4,8.28215719387094e-4,CACNA1C/NOS1AP/CACNA1S/ATP2B4/RYR2/PRKG1/VCL/AHNAK/IGF1R/TRIM72/DTNA/DYSF/KCNB1/DLG1/SGCB/ANK2/MLIP/LAMA2/UTRN/DMD,20
CC,GO:0005938,cell cortex,31/857,325/19880,0.09538461538461539,2.2126559554797596,4.678412897212072,3.203400252439599e-5,0.005038018224259295,0.004257349835876322,PARD3/VCL/EXOC6/DENND2B/INSC/ACTN3/ERC1/PPFIBP1/MYZAP/MYO1E/PRKCB/LLGL1/LLGL2/SEPTIN9/MYO5B/ACTN4/GMFG/WDPCP/ITCH/MICAL3/GRM7/PLS1/MAEA/MYO10/RAI14/CLTB/DBNL/EXOC4/DLC1/CLTA/SHROOM4,31
CC,GO:0030864,cortical actin cytoskeleton,13/857,80/19880,0.1625,3.7695449241540255,5.268281667420094,3.5169411687673963e-5,0.005038018224259295,0.004257349835876322,VCL/ACTN3/MYZAP/MYO1E/PRKCB/LLGL1/LLGL2/ACTN4/GMFG/PLS1/MAEA/DLC1/SHROOM4,13
CC,GO:0098984,neuron to neuron synapse,35/857,414/19880,0.08454106280193237,1.9611159025699132,4.194553596511209,1.2192967324525744e-4,0.010472471819281697,0.008849705220666079,DLG5/CACNA1C/EPHB2/LRP8/VTI1A/DAGLA/DLG2/PLXNC1/ANKS1B/RNF10/RTN1/TSC2/VPS35/ATP1B2/SRCIN1/MIB1/RTN4/NCK2/TANC1/BMPR2/SHANK3/GRM7/IQSEC1/KALRN/DLG1/SORCS2/GRM1/PDE10A/DBNL/MAGI2/PLXNA4/DLGAP2/PSD3/PTPRD/SH3KBP1,35
CC,GO:0016607,nuclear speck,35/857,415/19880,0.08433734939759036,1.9563903220817926,4.179075246701417,1.2781153568234681e-4,0.010472471819281697,0.008849705220666079,SFPQ/GATAD2B/GPATCH2/TAF5L/DOCK1/ZBTB16/DAZAP2/ADGRD1/PSPC1/WBP4/ARGLU1/ZC3H14/PPP4R3A/TCF12/CLK3/SRRM2/RMI2/ZC3H18/ATPAF2/DDX42/CBX4/ELL/EPAS1/HDAC4/RBM39/DYRK1A/PLA2G6/PACSIN2/RBM15B/DHX15/YTHDC1/RREB1/BRD2/ILRUN/SRPK1,35
