"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Change"
"ENSG00000160221.18",392.361717415051,-0.185089984000816,0.810001573979091,-0.228505709058775,0.819253118333449,0.99990616597908,"Stable"
"ENSG00000128886.12",20.2623447019999,0.155852697109984,0.682096715454295,0.228490613689852,0.819264852337378,0.99990616597908,"Stable"
"ENSG00000289115.1",0.15869833598369,0.932290157691725,4.0804728567969,0.228476010112111,0.819276204098364,NA,"Stable"
"ENSG00000214121.4",0.186083819759997,0.932096540067983,4.0804728567969,0.22842856031143,0.819313088389592,NA,"Stable"
"ENSG00000227394.1",0.158608373189195,0.931962938188625,4.0804728567969,0.228395818547412,0.819338539873122,NA,"Stable"
"ENSG00000142405.23",35.5465506580392,0.237959244275089,1.04192400275011,0.228384453805657,0.819347374186215,0.99990616597908,"Stable"
"ENSG00000233354.1",0.158583118371719,0.931871046085219,4.0804728567969,0.228373298583028,0.819356045653186,NA,"Stable"
"ENSG00000135124.16",1628.6680731479,0.163578357943464,0.716280621901561,0.228371887974857,0.819357142185288,0.99990616597908,"Stable"
"ENSG00000272361.2",0.158054593220261,0.93181143607384,4.0804728567969,0.228358689979204,0.819367401625401,NA,"Stable"
"ENSG00000163749.18",0.158558068970274,0.931779886950806,4.0804728567969,0.228350958247088,0.819373411888948,NA,"Stable"
"ENSG00000240270.1",0.158040814920511,0.931761128551494,4.0804728567969,0.228346361132987,0.819376985461569,NA,"Stable"
"ENSG00000233184.9",150.023417263677,0.105629365254268,0.462594466783654,0.22834117750844,0.819381014963346,0.99990616597908,"Stable"
"ENSG00000228181.1",0.158535287884547,0.931696970107049,4.0804728567969,0.228330637846324,0.819389208007245,NA,"Stable"
"ENSG00000242290.2",0.158021210281892,0.931689540257998,4.0804728567969,0.228328817015918,0.819390623438247,NA,"Stable"
"ENSG00000255021.1",0.158472786838774,0.931469422406111,4.0804728567969,0.228274872813956,0.81943255748197,NA,"Stable"
"ENSG00000223583.1",0.185877368156514,0.931455955951931,4.0804728567969,0.228271572594924,0.819435122955708,NA,"Stable"
"ENSG00000232389.1",0.875598230244099,0.728868701858625,3.19334864909042,0.228245889175375,0.819455088405178,NA,"Stable"
"ENSG00000272927.1",0.185841401426589,0.931344284554458,4.0804728567969,0.228244205326131,0.819456397378539,NA,"Stable"
"ENSG00000183888.4",21.3301372410487,-0.533211779907205,2.33615712249278,-0.228243115487988,0.819457244585944,0.99990616597908,"Stable"
"ENSG00000124215.17",0.281590619730791,-0.542442373412165,2.37723587476978,-0.228181973513544,0.819504774856087,NA,"Stable"
