"","logFC","AveExpr","t","P.Value","adj.P.Val","B","Change","Sig"
"CNOT6L",-396.047333333334,2670.96433333333,-0.608002288994944,0.574568601599142,1,-7.834872703644,"Stable","Stable"
"C3",255.001,324.833166666667,0.607911005302063,0.574623737080237,1,-7.83493579568779,"Stable","Stable"
"TUBB2A",569.009666666667,1828.9895,0.607811043585059,0.574684118094866,1,-7.83500487656775,"Stable","Stable"
"PHKG1",1.246,5.53066666666667,0.607676925806488,0.574765137343792,1,-7.83509754683742,"Stable","Stable"
"MALL",330.742666666667,1856.06966666667,0.607668116907516,0.574770458977243,1,-7.83510363285085,"Stable","Stable"
"PDXDC2P-NPIPB14P",-36.5676666666666,263.599833333333,-0.607633017283008,0.574791663689971,1,-7.83512788222859,"Stable","Stable"
"IFT122",-100.007333333333,881.328,-0.607621299402161,0.574798742920115,1,-7.835135977533,"Stable","Stable"
"LTBP3",1434.88833333333,4334.82616666667,0.607391535334396,0.57493756397079,1,-7.83529468372992,"Stable","Stable"
"LOC100421402",-0.365666666666665,2.8175,-0.607376310985797,0.574946763142351,1,-7.83530519795069,"Stable","Stable"
"TXN2",-48.3339999999996,1464.83333333333,-0.607130633084965,0.575095225124973,1,-7.83547483717205,"Stable","Stable"
"ARHGAP31",309.000000000002,5395.5,0.607099237517898,0.575114199133021,1,-7.83549651149032,"Stable","Stable"
"ORC1",-41.3333333333334,115,-0.606823619560362,0.57528078736822,1,-7.83568674742354,"Stable","Stable"
"KCTD1",23.6663333333333,244.8335,0.606421660851205,0.575523794992317,1,-7.83596405591908,"Stable","Stable"
"KIF18B",-67.6673333333334,210.500333333333,-0.606348213343457,0.575568205609266,1,-7.83601471018893,"Stable","Stable"
"PCDHGB5",-99.5409999999999,693.458166666667,-0.606331611583425,0.575578244306928,1,-7.8360261591501,"Stable","Stable"
"ALDH1B1",192.333333333333,721.5,0.606319469330925,0.575585586517088,1,-7.83603453256434,"Stable","Stable"
"C1orf52",-39.6669999999998,690.8335,-0.606146393702135,0.575690249048195,1,-7.83615387189434,"Stable","Stable"
"BAZ2A",-228.594999999998,5401.57016666667,-0.606111354999502,0.575711439222278,1,-7.8361780283473,"Stable","Stable"
"PRKAG2",316.001000000001,1818.66616666667,0.606014731758357,0.575769876212489,1,-7.8362446364681,"Stable","Stable"
"TMEM30A",627.666666666666,8553.5,0.606000092457212,0.575778730288692,1,-7.83625472742807,"Stable","Stable"
"SYNGR1",-4.66666666666667,21,-0.605887546701522,0.575846802692831,1,-7.83633229907786,"Stable","Stable"
"SYNGR2",229.999666666667,3328.33283333333,0.605870120015604,0.575857343557662,1,-7.83634430926115,"Stable","Stable"
"DUX4L37",-1.59,6.53833333333333,-0.605726187665169,0.575944408643075,1,-7.83644349397136,"Stable","Stable"
"HAUS7",51.388,355.253666666667,0.605688330008902,0.575967310282199,1,-7.83646957864226,"Stable","Stable"
"PEAR1",1156.33366666667,7525.83316666667,0.605670474255166,0.575978112162874,1,-7.83648188113359,"Stable","Stable"
"PDZRN3",-7.331,10.3321666666667,-0.605550304998349,0.576050812300771,1,-7.83656466900834,"Stable","Stable"
"TMEM8B",40.2186666666667,108.776333333333,0.605485134888929,0.57609024150973,1,-7.83660956070757,"Stable","Stable"
"LSM4",-224.666333333333,1686.3335,-0.60526575894056,0.576222981331091,1,-7.83676064557528,"Stable","Stable"
"IL4I1",36.6033333333333,97.6983333333333,0.605057847611067,0.576348802678966,1,-7.83690379231693,"Stable","Stable"
"RGS14",26.3333333333333,116.166666666667,0.604951679182285,0.576413059401521,1,-7.83697687325293,"Stable","Stable"
"TEKTIP1",1.742,10.3153333333333,0.604935382166516,0.576422923322634,1,-7.83698809033509,"Stable","Stable"
"WIPF3",-14.3333333333333,17.5,-0.60490689488653,0.576440165781126,1,-7.83700769725188,"Stable","Stable"
"SAT2",52.3339999999998,829.833333333333,0.604809054539816,0.576499388056313,1,-7.83707503184468,"Stable","Stable"
"LMCD1",94.6656666666667,268.6665,0.604710319458283,0.576559155956827,1,-7.83714297293296,"Stable","Stable"
"SOCS3",149.666666666667,488.166666666667,0.604710189264314,0.576559234770609,1,-7.83714306251524,"Stable","Stable"
"WDR75",182.667333333334,1170.99966666667,0.604691595624167,0.576570490626435,1,-7.83715585603327,"Stable","Stable"
"JMJD7-PLA2G4B",-15.2606666666667,85.92,-0.604602372623421,0.576624504714852,1,-7.83721724211104,"Stable","Stable"
"CEP192",-45.6670000000001,785.8335,-0.604473980166341,0.576702237151185,1,-7.83730556371591,"Stable","Stable"
"SLC12A2-DT",147.000333333333,575.166833333333,0.604381696742337,0.576758112399515,1,-7.83736903606689,"Stable","Stable"
"NT5C",37.8663333333333,421.321833333333,0.60429253925911,0.576812098342703,1,-7.83743035067397,"Stable","Stable"
"RASSF10",117.666666666667,135.5,0.604271980554576,0.576824547359109,1,-7.83744448804937,"Stable","Stable"
"MRPS21",-112.333333333333,1169.83333333333,-0.604168508745201,0.576887205842307,1,-7.83751563522445,"Stable","Stable"
"CDKN2B",115.000333333333,349.500166666667,0.604125166895572,0.576913453298432,1,-7.83754543402265,"Stable","Stable"
"LZTS1",4,14,0.604002971992026,0.576987457709903,1,-7.83762943695214,"Stable","Stable"
"RCE1",52.4993333333333,431.248333333333,0.603845615840329,0.577082765854236,1,-7.83773759047203,"Stable","Stable"
"TRIQK",121.000333333333,649.499833333333,0.60378958676232,0.57711670427608,1,-7.83777609448211,"Stable","Stable"
"UBIAD1",123.333333333333,1017,0.603456264301625,0.577318634302574,1,-7.83800509656493,"Stable","Stable"
"SPC24",-63.3333333333334,174,-0.603213098156824,0.577465975946988,1,-7.83817209165429,"Stable","Stable"
"RBP7",34,52,0.603171750401024,0.577491032239837,1,-7.838200481726,"Stable","Stable"
"PSME2",411.674666666667,1943.163,0.603070556242505,0.577552357809526,1,-7.83826995645653,"Stable","Stable"
"CSDE1",-1185.00066666667,19393.1663333333,-0.602825453691721,0.577700912255675,1,-7.83843819072865,"Stable","Stable"
"TLN2",-15.0003333333333,78.1668333333333,-0.60276551241265,0.577737245931731,1,-7.83847932466906,"Stable","Stable"
"CLDN14",16.006,39.6696666666667,0.602719300455134,0.577765258539092,1,-7.83851103469042,"Stable","Stable"
"LOC105374174",1.00033333333333,2.16683333333333,0.602668695953141,0.57779593482416,1,-7.83854575647262,"Stable","Stable"
"HPS1-AS1",-2,5.66666666666667,-0.602549230206151,0.57786835880253,1,-7.83862771700132,"Stable","Stable"
"CNIH3-AS2",2,2.33333333333333,0.602549230206151,0.577868358802531,1,-7.83862771700132,"Stable","Stable"
"HS6ST3",-2,3.66666666666667,-0.602549230206151,0.577868358802531,1,-7.83862771700132,"Stable","Stable"
"TRIM61",1,1.16666666666667,0.602548980810014,0.577868510000706,1,-7.83862788808745,"Stable","Stable"
"LOC107985177",-1,1.16666666666667,-0.602548980810014,0.577868510000706,1,-7.83862788808745,"Stable","Stable"
"GLP1R",1,1.16666666666667,0.602548980810014,0.577868510000706,1,-7.83862788808745,"Stable","Stable"
"LINC01348",-1,1.16666666666667,-0.602548980810014,0.577868510000706,1,-7.83862788808745,"Stable","Stable"
"THEM5",-1,2.16666666666667,-0.602548980810014,0.577868510000706,1,-7.83862788808745,"Stable","Stable"
"CEBPA-DT",-1,4.16666666666667,-0.602548980810013,0.577868510000706,1,-7.83862788808745,"Stable","Stable"
"SH3YL1",-30.3013333333332,373.377333333333,-0.602337145995746,0.57799694570995,1,-7.83877318559762,"Stable","Stable"
"SF3B4",213.665666666667,1467.16616666667,0.602036759815415,0.578179102246183,1,-7.83897914685924,"Stable","Stable"
"ITGBL1",-189.208333333333,354.5885,-0.601995922994684,0.578203868914502,1,-7.83900714015649,"Stable","Stable"
"LOC118567325",1.477,8.46883333333333,0.601893698416681,0.578265869002749,1,-7.83907720724439,"Stable","Stable"
"ZNF845",-21.545,260.105833333333,-0.60176574397332,0.578343480604495,1,-7.83916489607642,"Stable","Stable"
"VMAC",13.9186666666667,103.950333333333,0.601633168249133,0.578423902460451,1,-7.83925573539439,"Stable","Stable"
"LINC00619",11.667,32.1668333333333,0.601620770242965,0.578431423597872,1,-7.83926422950092,"Stable","Stable"
"CCL7",2.33333333333333,5.83333333333333,0.601605556881525,0.57844065273229,1,-7.83927465225899,"Stable","Stable"
"NEFM",23.0986666666667,27.5493333333333,0.601557847321941,0.578469596200244,1,-7.83930733690463,"Stable","Stable"
"CIITA",11.8166666666667,64.2513333333333,0.601548754695788,0.578475112437702,1,-7.8393135657918,"Stable","Stable"
"SPAG1",24.2753333333333,421.596333333333,0.601470930790602,0.578522327392734,1,-7.83936687567864,"Stable","Stable"
"FANCG",-68.3346666666668,390.167333333333,-0.60145534693332,0.578531782259896,1,-7.83937755002624,"Stable","Stable"
"BEGAIN",4.33333333333333,7.16666666666667,0.60145524250685,0.578531845616721,1,-7.8393776215536,"Stable","Stable"
"CCND1",4933.81033333334,26392.6158333333,0.60118425480232,0.578696272472237,1,-7.83956320056994,"Stable","Stable"
"HS2ST1",189.432333333333,1540.56283333333,0.601173847006861,0.57870258820581,1,-7.83957032668032,"Stable","Stable"
"P2RY8",-2.5,5.08333333333333,-0.601163556910183,0.578708832560853,1,-7.83957737210154,"Stable","Stable"
"OTUD6B-AS1",64.3206666666667,723.523333333333,0.601134740784422,0.578726319328698,1,-7.8395971013806,"Stable","Stable"
"ADISSP",197.999666666667,1165.33283333333,0.601110628061559,0.578740952150559,1,-7.83961360981149,"Stable","Stable"
"LINC02574",-2.02666666666667,2.707,-0.601067032095505,0.578767409005324,1,-7.83964345575212,"Stable","Stable"
"GRAMD1C",-52.3336666666666,468.1665,-0.600930570101516,0.578850228087796,1,-7.83973686630686,"Stable","Stable"
"MICOS10",94.6666666666663,1818.96333333333,0.600857909531209,0.578894329106309,1,-7.83978659642226,"Stable","Stable"
"PRMT5-AS1",1.11766666666667,2.63116666666667,0.600806401412437,0.578925593065758,1,-7.83982184637982,"Stable","Stable"
"UNC5B-AS1",12.6666666666667,23.6666666666667,0.60043399032016,0.579151668801324,1,-7.84007663297705,"Stable","Stable"
"FLT4",1856.33333333333,7031.5,0.600416869895953,0.579162063305813,1,-7.84008834279016,"Stable","Stable"
"TMEM158",60,85,0.60033103232493,0.579214180616426,1,-7.84014704865953,"Stable","Stable"
"RHD",3.45266666666667,6.29833333333333,0.600215896527173,0.579284091506005,1,-7.84022578102442,"Stable","Stable"
"FBXW10B",-37.6963333333333,121.939166666667,-0.600190976772233,0.579299223600314,1,-7.84024282002213,"Stable","Stable"
"WDR3",-213.333666666667,1088.99983333333,-0.600109394201346,0.579348765024645,1,-7.84029859831667,"Stable","Stable"
"PGBD2",-13.3333333333334,131.666666666667,-0.600101962151351,0.579353278311668,1,-7.84030367931856,"Stable","Stable"
"EXO1",-67.6666666666667,149.5,-0.599877655030316,0.579489504883857,1,-7.84045700439949,"Stable","Stable"
"RCC2",-649.866333333333,5259.46583333333,-0.599782103140136,0.579547541966448,1,-7.8405223042159,"Stable","Stable"
"MAN2A1",930.999666666667,4972.16683333333,0.599551924530413,0.579687365295152,1,-7.84067957148657,"Stable","Stable"
"APOE",-2.33333333333333,14.5,-0.5994983509818,0.579719912015221,1,-7.84071616779501,"Stable","Stable"
"PYY2",-2.33333333333333,6.5,-0.5994983509818,0.579719912015221,1,-7.84071616779501,"Stable","Stable"
"OLFML2A",188.666666666667,300.666666666667,0.599370042380504,0.579797866228266,1,-7.84080380472602,"Stable","Stable"
"VESTAR",6.33333333333334,27.1666666666667,0.599364897971362,0.57980099186956,1,-7.84080731811456,"Stable","Stable"
"NSD2",-726.000999999999,4114.00016666667,-0.599349888282527,0.579810111522597,1,-7.84081756887819,"Stable","Stable"
"FBXL20",-78.333,731.166833333333,-0.59933499052391,0.579819163261117,1,-7.84082774298608,"Stable","Stable"
"DCAF12L1",1.66666666666667,1.83333333333333,0.599330671797416,0.579821787296098,1,-7.84083069232882,"Stable","Stable"
"C1GALT1C1L",1.66666666666667,1.83333333333333,0.599330671797416,0.579821787296098,1,-7.84083069232882,"Stable","Stable"
"LINC01524",1.66666666666667,1.83333333333333,0.599330671797416,0.579821787296098,1,-7.84083069232882,"Stable","Stable"
"CD163",-1.66666666666667,1.83333333333333,-0.599330671797416,0.579821787296098,1,-7.84083069232882,"Stable","Stable"
"DIRC3",-1.66666666666667,1.83333333333333,-0.599330671797416,0.579821787296098,1,-7.84083069232882,"Stable","Stable"
"KITLG",341.333333333333,1135.667,0.599323638293842,0.57982606083161,1,-7.84083549560758,"Stable","Stable"
"FGF7P6",-8.021,23.8065,-0.599319959792484,0.5798282958861,1,-7.84083800768911,"Stable","Stable"
"PIKFYVE",-86.3329999999999,1968.1665,-0.59882945234993,0.580126378155466,1,-7.84117286330155,"Stable","Stable"
"DGUOK",78.6663333333333,851.3335,0.598805533202113,0.580140916420251,1,-7.84118918632476,"Stable","Stable"
"DAAM1",-252.333333333333,1174.834,-0.598777482862098,0.580157965962012,1,-7.84120832787688,"Stable","Stable"
"NAGLU",111.667,1197.1665,0.598685726793518,0.580213739365784,1,-7.84127093694171,"Stable","Stable"
"GTF2H1",-310.000333333334,1812.3335,-0.598572418392921,0.580282618055399,1,-7.84134824092467,"Stable","Stable"
"EAPP",45.6666666666669,655.5,0.598558481791659,0.580291090300517,1,-7.84135774823673,"Stable","Stable"
"USP34",-683.284000000001,5990.96166666667,-0.598463530401522,0.580348814658537,1,-7.84142251749445,"Stable","Stable"
"MRPL48",-25.9996666666668,380.0005,-0.598353069417992,0.580415972564614,1,-7.84149785542783,"Stable","Stable"
"CIT",-125.332666666667,492.999333333333,-0.598288400012703,0.58045529252499,1,-7.84154195659815,"Stable","Stable"
"TMED3",288.667,2476.66683333333,0.598161322002999,0.580532562902093,1,-7.84162860548919,"Stable","Stable"
"F8",267.666333333333,522.8335,0.598095796836477,0.580572408404488,1,-7.84167327815002,"Stable","Stable"
"CENPI",-83.0000000000001,260.833,-0.59790129197616,0.580690696261793,1,-7.84180586015484,"Stable","Stable"
"BCKDHB",-58.6666666666667,424.333333333333,-0.597832039025321,0.580732816136358,1,-7.84185305685989,"Stable","Stable"
"DNAJB12",-154.333333333333,1655.83366666667,-0.597824830117354,0.58073720073247,1,-7.84185796955115,"Stable","Stable"
"DPAGT1",-34.2826666666666,923.155,-0.597798454331406,0.58075324317522,1,-7.84187594356691,"Stable","Stable"
"SNHG15",72.3336666666666,280.1665,0.597765078962135,0.580773543361311,1,-7.84189868655346,"Stable","Stable"
"TTBK2",-139.355666666667,1096.94216666667,-0.59768367681083,0.580823057225766,1,-7.84195415195402,"Stable","Stable"
"CCR4",1.33333333333333,3,0.597542699707549,0.580908814794314,1,-7.84205019518247,"Stable","Stable"
"DIO2",1.33333333333333,2,0.597542699707549,0.580908814794314,1,-7.84205019518247,"Stable","Stable"
"CENPK",-71.9993333333334,247.000333333333,-0.597092871063605,0.581182504497423,1,-7.84235652146068,"Stable","Stable"
"UBXN4",-258.333666666668,4389.83316666667,-0.597084160742377,0.581187804955368,1,-7.84236245113375,"Stable","Stable"
"ZNF493",14,114.333333333333,0.596955516432928,0.581266092041131,1,-7.84245001905393,"Stable","Stable"
"ZNF585B",-31.6050000000001,274.6695,-0.596776062634112,0.581375310938387,1,-7.84257214631072,"Stable","Stable"
"RIGI",318.354333333333,1208.6945,0.596673190439345,0.581437926877643,1,-7.84264214200409,"Stable","Stable"
"GLUD1",-375.243666666667,4038.90483333333,-0.596466416314314,0.581563798804327,1,-7.84278280324962,"Stable","Stable"
"EIF4G2",-4814.94033333333,38575.8635,-0.596429913207421,0.581586021589632,1,-7.84280763077304,"Stable","Stable"
"COL13A1",157.332666666667,804.666,0.596259403196506,0.581689833969488,1,-7.84292358587777,"Stable","Stable"
"ROR1",-126,257.666666666667,-0.595982804359015,0.58185826251585,1,-7.84311162705891,"Stable","Stable"
"ZNF341",35.1019999999999,246.258666666667,0.595432328021515,0.582193556834653,1,-7.8434856403006,"Stable","Stable"
"C1QTNF12",1.667,10.5001666666667,0.595378371590685,0.582226428371507,1,-7.84352228452676,"Stable","Stable"
"CIMAP1B",28.383,71.5155,0.595349458146629,0.582244043623312,1,-7.84354191978682,"Stable","Stable"
"RUVBL1",236.369,1456.78316666667,0.595323556284997,0.582259824390051,1,-7.84355950918319,"Stable","Stable"
"CD63",909.001,12823.8331666667,0.594845260429038,0.582551277137066,1,-7.84388419349418,"Stable","Stable"
"JKAMP",-82.002,1088.33366666667,-0.594790044376867,0.582584929502975,1,-7.84392166193777,"Stable","Stable"
"NUBPL",-39.3333333333333,227,-0.594784520803492,0.582588296008544,1,-7.8439254099561,"Stable","Stable"
"SIK3",34.6663333333333,871.6665,0.594774329277217,0.582594507569567,1,-7.84393232533473,"Stable","Stable"
"CENPH",-31.9996666666667,115.999833333333,-0.594743786792969,0.582613122949074,1,-7.84395304909393,"Stable","Stable"
"RAPGEFL1",-11.6663333333333,73.8331666666667,-0.594603091610969,0.582698880430312,1,-7.84404850232043,"Stable","Stable"
"CCDC93",-212.999666666667,1828.83283333333,-0.594482242380029,0.582772547814889,1,-7.84413047603728,"Stable","Stable"
"RBBP5",-71.6666666666667,904.833333333333,-0.594260716836463,0.582907601254245,1,-7.84428070336222,"Stable","Stable"
"ARHGEF15",412.666666666667,2416.33333333333,0.594240462481677,0.582919950370825,1,-7.84429443647323,"Stable","Stable"
"RAB6D",3.20966666666667,7.2475,0.594159826901245,0.582969115712726,1,-7.84434910609838,"Stable","Stable"
"RRM1",-261.666333333333,1483.16683333333,-0.594062099732521,0.583028705790138,1,-7.84441535514603,"Stable","Stable"
"TBX6",-4,10.6666666666667,-0.594042287968481,0.583040786684859,1,-7.84442878437819,"Stable","Stable"
"UBE2D4",-23.1286666666668,382.177,-0.593876851625035,0.583141673443632,1,-7.84454090919722,"Stable","Stable"
"CDC20P1",-6.66666666666667,17,-0.593764905281631,0.583209947235258,1,-7.84461676609389,"Stable","Stable"
"MELK",-188.332666666667,519.5,-0.593724124233455,0.583234820053126,1,-7.84464439707843,"Stable","Stable"
"AKAP11",339.666666666667,3309.5,0.593421054414973,0.583419687282142,1,-7.84484969020258,"Stable","Stable"
"CORO2B",149.666666666667,299.166666666667,0.59321275660483,0.583546767289716,1,-7.84499073540487,"Stable","Stable"
"NOG",196,296.666666666667,0.593208176875844,0.583549561529289,1,-7.84499383601778,"Stable","Stable"
"KIAA1143",-101.592666666667,1472.18733333333,-0.593101221013931,0.583614821198276,1,-7.8450662425684,"Stable","Stable"
"PLOD3",1077.332,3994.66666666667,0.592991849448755,0.583681559712596,1,-7.84514027308141,"Stable","Stable"
"SULT1A1",45.0165,111.960083333333,0.592970393781861,0.583694652537934,1,-7.84515479446047,"Stable","Stable"
"NIBAN3",3.66666666666667,12.8333333333333,0.592921340867491,0.583724586661336,1,-7.84518799222467,"Stable","Stable"
"ZNF786",24.6666666666666,210.666666666667,0.592839498746603,0.583774532333353,1,-7.84524337572215,"Stable","Stable"
