"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"YTHDF3",0.545940348584399,-0.359061519819367,0.164,0.137,1
"PRMT2",0.546160122186737,-0.27180427524915,0.333,0.279,1
"RFX1",0.547079089081186,-0.642948094233609,0.117,0.13,1
"SERTAD1",0.547405057849023,-0.429637719799001,0.608,0.527,1
"TMEM50B",0.548126512521761,-0.323908446455458,0.462,0.373,1
"ABHD3",0.548432925748326,-0.93487983678197,0.123,0.131,1
"RAPGEF4",0.549279954447618,-0.97399488988024,0.099,0.111,1
"YWHAG",0.550131685463272,-0.910921662084715,0.322,0.292,1
"KRAS",0.55128070517941,-0.342178168985175,0.351,0.294,1
"HP1BP3",0.552087107415914,-0.602243352217317,0.374,0.346,1
"KIFC3",0.552916643596462,-0.293350057770274,0.129,0.11,1
"CMIP",0.554021901422935,-0.595633969676711,0.24,0.2,1
"CANX",0.554061197099126,-0.336165448134778,0.678,0.591,1
"UBE2S",0.554063827969877,-0.498569066090536,0.216,0.179,1
"CLASP1",0.554290910027331,-0.362963482545717,0.193,0.163,1
"KIAA1217",0.554513424088321,-0.336885816357448,0.164,0.139,1
"ZFP36L2",0.554937684648009,-0.456350926589738,0.567,0.512,1
"TOR1A",0.555555164694159,-0.841315702075218,0.105,0.087,1
"APOL6",0.55609399776022,-0.398098025038708,0.304,0.254,1
"SLC17A5",0.556798894213042,-0.558951918924764,0.158,0.133,1
"CITED2",0.557442686699534,-0.612981930982608,0.263,0.214,1
"IVNS1ABP",0.557515591002197,-0.557773083175409,0.404,0.326,1
"ANO6",0.557846705159825,-0.456096907356666,0.181,0.154,1
"TMEM127",0.559230244137474,-0.445123573802811,0.17,0.144,1
"TMEM87B",0.560034237768026,-0.279326574604645,0.146,0.126,1
"CTNND1",0.560060682446143,-0.309434878464617,0.333,0.285,1
"SPAG9",0.561501868281863,-0.496396627011349,0.345,0.282,1
"ZCCHC24",0.561644407714609,-0.690602361443324,0.17,0.176,1
"EIF5A",0.562203849007732,-0.336729940912106,0.427,0.359,1
"MARCKS",0.562357876814413,-0.35424724934312,0.649,0.561,1
"RNF114",0.562371996403428,-0.346872669271668,0.316,0.265,1
"PAFAH1B2",0.562565944078646,-0.381222055132077,0.257,0.217,1
"BNIP2",0.562582014177208,-0.332761249310849,0.409,0.332,1
"MBNL1",0.562797937499329,-0.541299977631919,0.386,0.31,1
"GTF2E2",0.562889667050812,-0.499078989880091,0.146,0.123,1
"ZEB1",0.562948618435979,-0.292886737174992,0.234,0.202,1
"IRF7",0.564183557762784,-0.372779571457814,0.222,0.192,1
"FUBP1",0.564555906676358,-0.380057866475107,0.211,0.179,1
"DOK2",0.564606929449864,-0.390452711343964,0.094,0.106,1
"CPSF7",0.565056465172365,-1.26949415215861,0.099,0.107,1
"TMEM167B",0.567065942809288,-0.439052296511738,0.158,0.135,1
"TMEM44",0.56760367255328,-0.700676633866972,0.152,0.161,1
"UBR4",0.568112819192426,-0.65340563268616,0.193,0.16,1
"ATP11A",0.56906103535224,-0.619044900651113,0.14,0.118,1
"TIPARP",0.56958835336349,-0.700382853747177,0.246,0.244,1
"CDKN2AIP",0.569845064390638,-1.09800938437725,0.123,0.131,1
"OAS2",0.57020032059275,-0.766167591402452,0.135,0.143,1
"NMRAL1",0.57027758756432,-0.301521950298823,0.17,0.147,1
"CLSTN1",0.570606595081436,-0.970647363710599,0.129,0.136,1
"JAM3",0.571641499920311,-0.455717612252722,0.105,0.088,1
"TOR1AIP1",0.572325261575457,-0.804150281052985,0.14,0.147,1
"GJA4",0.572514840803208,-0.515292194596693,0.415,0.389,1
"TMEM189",0.572598128373079,-0.57377642635731,0.152,0.127,1
"RABGAP1L",0.572662327316876,-0.358539165193049,0.187,0.159,1
"MID1",0.57266820184366,-0.632742441745915,0.269,0.263,1
"CLDND1",0.573578408319337,-0.394968173313949,0.345,0.289,1
"NUP54",0.574913063052977,-0.440494919887289,0.123,0.103,1
"PSEN1",0.576296184485834,-0.270583605201704,0.117,0.099,1
"CRIPT",0.576686566699582,-0.39957810242353,0.164,0.14,1
"TOPORS",0.576961296881807,-0.431244987607684,0.281,0.239,1
"LAPTM4B",0.577231806785524,-0.681193167995318,0.333,0.31,1
"GID8",0.577352898093783,-0.532089347805327,0.175,0.147,1
"TRIOBP",0.577453273844856,-0.302976877191038,0.374,0.316,1
"SS18L2",0.577473549580999,-0.474121900244975,0.228,0.194,1
"LYRM1",0.577920161043041,-0.572825086991814,0.105,0.088,1
"KIAA0232",0.577937728983597,-0.741935101812258,0.105,0.087,1
"LMO2",0.578670779039044,-0.332379935028536,0.269,0.232,1
"CXCL3",0.579100774056178,-1.57253531985563,0.158,0.164,1
"FNIP2",0.580316866675213,-0.79267389226695,0.234,0.229,1
"MED17",0.580426838535897,-0.5019241367496,0.117,0.098,1
"ABCA9",0.581157686099401,-0.289856151777546,0.158,0.171,1
"GNA11",0.582132020062124,-0.364566261010046,0.205,0.175,1
"RP11-488L18.10",0.582461809301575,-0.404646562016594,0.135,0.115,1
"SLC12A7",0.583785381279961,-1.15261992492788,0.105,0.112,1
"FGL2",0.584347539773496,-0.34671053305628,0.491,0.451,1
"FLNB",0.585043243493944,-0.393212863707136,0.269,0.232,1
"TSPAN3",0.585973652957602,-0.582491879183103,0.211,0.214,1
"PDS5A",0.586705082327141,-1.00497215902043,0.158,0.161,1
"TRAM1",0.587279677112843,-0.271937072328293,0.573,0.467,1
"MARCO",0.588763667424175,-0.872486113548957,0.216,0.22,1
"STK24",0.589460714732106,-0.859427116070507,0.17,0.14,1
"SERPINH1",0.589764513792058,-0.426353997293411,0.456,0.424,1
"HERC4",0.590270452536847,-0.403708034312759,0.123,0.105,1
"FZD4",0.590951381409991,-0.466626302550917,0.339,0.282,1
"TSPAN9",0.593029267872921,-0.35628117458674,0.216,0.187,1
"JMJD6",0.593313468074821,-0.51053776808603,0.222,0.188,1
"IL3RA",0.593522353342951,-0.722751622595706,0.129,0.107,1
"RFWD2",0.594035166473307,-0.492927833388581,0.111,0.095,1
"LSM14A",0.594335763413194,-0.362578622834455,0.287,0.242,1
"CYTIP",0.59472908624663,-0.669440263821431,0.123,0.133,1
"ZNF217",0.595738332552834,-0.64127312514794,0.135,0.115,1
"ATP2B4",0.596688500344288,-0.310994536461659,0.257,0.224,1
"SCAMP1",0.597406508032785,-0.299141206987648,0.199,0.171,1
"YME1L1",0.59764493333019,-0.413091216628754,0.322,0.275,1
"EML4",0.598627068863701,-0.728961616719762,0.216,0.179,1
"ZFAS1",0.599718619442625,-0.425983665647611,0.538,0.466,1
"FAM65B",0.599997648310605,-0.714235632977376,0.135,0.144,1
"CD69",0.600284721927649,-0.444862012420834,0.269,0.27,1
"WNK1",0.600458380304328,-0.333699042844755,0.287,0.243,1
"PRKD2",0.601212398587423,-0.289888122904939,0.164,0.141,1
"NUP58",0.601736937990704,-1.07908544376172,0.117,0.123,1
"CLN8",0.602381265835652,-1.14608462865997,0.129,0.133,1
"CHD1",0.603814823227445,-0.521908450764188,0.287,0.236,1
"CMC1",0.60385175926582,-0.664987925556169,0.281,0.271,1
"FCGR3A",0.604089658680902,-0.404808457200661,0.158,0.139,1
"CD58",0.604472255998949,-0.518915425944748,0.193,0.163,1
"PPP1R12C",0.610314953311704,-0.826824597782438,0.117,0.126,1
"KIAA1191",0.611931442689582,-1.00711329303457,0.135,0.139,1
"TAF15",0.612493212726932,-0.44945442254301,0.17,0.147,1
"SLC12A2",0.615692787073831,-0.880629538622471,0.105,0.088,1
"RNF138",0.615789216433795,-0.537535024682585,0.17,0.144,1
"HLX",0.615847124804371,-0.963334639631453,0.099,0.108,1
"MOB4",0.616045555652033,-0.290330562843186,0.269,0.238,1
"MIR99AHG",0.616222078907559,-0.640911483545953,0.111,0.121,1
"NOS3",0.616498862852571,-0.265428392728652,0.17,0.149,1
"SORBS1",0.617369055383922,-0.286394023973964,0.24,0.208,1
"SHC1",0.618490410843506,-0.584929934827179,0.316,0.304,1
"MARCH6",0.619110935761727,-0.45695677460631,0.316,0.261,1
"RNF10",0.619779278071252,-0.862287104495598,0.187,0.187,1
"CLEC2B",0.620801767750933,-0.250920886761811,0.76,0.652,1
"CUL4A",0.621124275362887,-0.296961356321856,0.158,0.138,1
"CUL3",0.621190584816399,-0.432238748313319,0.17,0.147,1
"ST3GAL5",0.62158553318193,-0.259872817207242,0.111,0.097,1
"DUSP6",0.622672492805145,-0.53041860968678,0.585,0.458,1
"NR3C1",0.623409316956445,-0.428086196970341,0.292,0.246,1
"AP2B1",0.623730070505283,-0.47529609934776,0.298,0.254,1
"EOGT",0.625422228578033,-0.973726862262402,0.094,0.101,1
"DCAF10",0.625529494142244,-0.628963753479827,0.123,0.105,1
"SH3D19",0.625539216210696,-0.870504628310344,0.129,0.108,1
"BLCAP",0.627916229725341,-0.391131926968292,0.234,0.202,1
"MBTPS1",0.628114744401314,-0.541467781528172,0.129,0.11,1
"RAB5A",0.628174819463966,-0.703109801897026,0.363,0.333,1
"OSTM1",0.628971861352597,-0.347168432417473,0.228,0.197,1
"NRP1",0.631245906016576,-0.399226015454567,0.608,0.521,1
"CAPNS1",0.631737185616496,-0.383656934150373,0.456,0.412,1
"MYO10",0.631940636380061,-0.449254390882987,0.351,0.292,1
"MAN1A1",0.632050477013407,-0.673836938199608,0.316,0.3,1
"CCNK",0.632900757359603,-0.411518892372036,0.099,0.11,1
"LACTB",0.633871331860279,-1.01384362258839,0.164,0.163,1
"RNF11",0.635153217253627,-0.673926504785002,0.345,0.313,1
"HES4",0.635659976802594,-0.464585740170338,0.152,0.133,1
"IST1",0.636114494849378,-0.387246694887143,0.228,0.198,1
"AHCYL1",0.636187363024821,-0.530962686791709,0.339,0.283,1
"LIMK2",0.636498569063618,-1.06689576995618,0.123,0.128,1
"GNA14",0.637645956279616,-0.303541902765706,0.17,0.149,1
"SRGAP2C",0.639349349364597,-0.432706781566431,0.251,0.22,1
"RYK",0.639699417010688,-0.477553511611278,0.199,0.173,1
"ANKRD37",0.63975232057381,-0.880240612679217,0.135,0.136,1
"RASIP1",0.640260609925883,-0.383399678917332,0.368,0.351,1
"LRG1",0.640445379000038,-0.53741160015348,0.316,0.271,1
"PRPF8",0.643171294185031,-0.381940067795259,0.14,0.122,1
"ZFX",0.643402916793875,-0.85791883625031,0.099,0.107,1
"EP300",0.643752989769095,-0.731096233134336,0.094,0.102,1
"PVRL2",0.643795585254525,-0.353526834544978,0.585,0.458,1
"AES",0.644563688683933,-0.332475528741605,0.433,0.401,1
"NOVA2",0.645530792593271,-0.546495017358429,0.158,0.136,1
"ZFAND2A",0.645539234240707,-1.02875360484984,0.345,0.312,1
"MAPK6",0.647649934920741,-0.501582653160328,0.146,0.127,1
"METTL9",0.647706728904319,-0.553135964746897,0.298,0.284,1
"ARL4C",0.647871705453381,-0.276818349962082,0.117,0.103,1
"IL13RA1",0.648386461458373,-0.829924813117338,0.24,0.23,1
"GLA",0.64869460485988,-0.914882548755541,0.17,0.143,1
"LILRB5",0.648845415335938,-0.307551235289177,0.152,0.133,1
"SPTY2D1",0.649110749484672,-0.612576606384335,0.135,0.115,1
"FAM53C",0.649906162998526,-0.555057726089636,0.17,0.147,1
"ITGA9",0.650217042098531,-0.559166971231044,0.222,0.222,1
"PCGF3",0.65136679945726,-0.512820607485311,0.123,0.106,1
"RELB",0.651516720927926,-1.06128390286679,0.105,0.11,1
"DDX6",0.652397221453474,-0.467005026923284,0.287,0.279,1
"SH3GL1",0.652454564537838,-0.860882976001525,0.135,0.138,1
"NRAS",0.655584694652216,-0.57448797331425,0.199,0.17,1
"UBE2Z",0.655601022413922,-0.373655076269772,0.193,0.169,1
"MBD2",0.657387308410289,-0.568955762604045,0.175,0.151,1
"PTBP1",0.657594374959819,-0.506133579741075,0.368,0.337,1
"SMARCA2",0.657675768994641,-0.579873748697085,0.187,0.161,1
"PATL1",0.660108250503289,-0.335934996070345,0.111,0.097,1
"BGN",0.661358323914189,-0.435234327370882,0.175,0.152,1
"PLEKHM2",0.663035413417513,-0.621023293751203,0.117,0.101,1
"C4orf48",0.663962189927525,-0.391004645559017,0.404,0.332,1
"ZNF131",0.664802433027957,-0.578465789520341,0.164,0.141,1
"CNOT7",0.665103805284374,-0.684184736630941,0.263,0.251,1
"CD9",0.666619252343576,-0.347746372852102,0.485,0.409,1
"HS3ST3B1",0.667199106119638,-0.457847009906369,0.216,0.22,1
"PML",0.669629686256601,-0.486451642641985,0.199,0.171,1
"SH3BGRL2",0.671568008741626,-0.490173515456297,0.263,0.228,1
"SNHG8",0.67237036990009,-0.565939085792174,0.409,0.37,1
"HELZ",0.672443122726635,-0.589914672683141,0.298,0.247,1
"SEMA6A",0.672450873378055,-0.330061292556343,0.38,0.361,1
"DDIT3",0.673291882284932,-0.465893460227602,0.333,0.288,1
"DNTTIP2",0.673773795290825,-0.432300405319271,0.357,0.332,1
"IL1B",0.674643534492853,-1.01655389163713,0.146,0.127,1
"USP25",0.674853543877944,-0.303976415273897,0.105,0.093,1
"PRCC",0.675119309747076,-0.40877435669433,0.123,0.107,1
"SRGAP1",0.675199231532823,-0.25573139999015,0.164,0.145,1
"SRGAP2",0.675790338554675,-0.448136947797177,0.152,0.133,1
"PPP1CB",0.676887245470472,-0.458847029486493,0.538,0.463,1
"GJA1",0.676910335988135,-0.970613096621002,0.111,0.095,1
"ITGB2",0.676921127734427,-0.4336574973253,0.105,0.115,1
"SLC39A9",0.676979718197834,-0.428478745546781,0.105,0.092,1
"RHOJ",0.67724928754203,-0.262419108530152,0.164,0.171,1
"SNRPB",0.678062840422194,-0.289993764595899,0.538,0.435,1
"SH2B3",0.678933039078454,-0.436828615538043,0.175,0.181,1
"SMAD4",0.679012998643719,-0.710700213146093,0.152,0.131,1
"MSL1",0.679347142275987,-0.423675713052973,0.135,0.118,1
"ANKLE2",0.680048670142752,-0.877774334781838,0.111,0.116,1
"VCL",0.680139850619663,-0.900536571245374,0.146,0.147,1
"RBM47",0.680410117655988,-0.530396556888347,0.181,0.156,1
"KPNA4",0.681012341795632,-0.606553100740138,0.246,0.208,1
"KANK3",0.681807626206272,-0.472520547546905,0.287,0.242,1
"DESI2",0.684316852945105,-0.404692267962997,0.123,0.108,1
"WDR74",0.684622144536226,-0.560591391490265,0.105,0.091,1
"UBL3",0.684658703882591,-0.943985373141752,0.181,0.177,1
"U2AF1",0.68592734200586,-0.80843491585351,0.234,0.224,1
"SH3KBP1",0.686415395491803,-0.542330394261814,0.175,0.178,1
"DIMT1",0.687787033822471,-0.523858155552216,0.123,0.107,1
"PURB",0.688106992358591,-0.564941570454679,0.17,0.146,1
"NCOA2",0.688359228401638,-0.268280028876527,0.123,0.108,1
"NREP",0.688555421787975,-0.981030149914547,0.152,0.129,1
"FAM171A1",0.689894264883333,-0.642820681947725,0.111,0.097,1
"ARL8B",0.690408030429772,-0.648848830134942,0.17,0.171,1
"ARHGAP23",0.693199371795143,-0.686814190351713,0.111,0.118,1
"KAT6B",0.695565631209445,-0.271422537388579,0.105,0.094,1
"RFK",0.695724363217333,-0.447787702907185,0.222,0.224,1
"SETD7",0.696277491513492,-0.33194129342942,0.205,0.183,1
"PPP2CB",0.696298071066387,-0.373373283427087,0.444,0.361,1
"IGF1R",0.698183780330742,-0.418060417226613,0.123,0.131,1
"WDFY3",0.699102931308998,-0.314275414658615,0.111,0.099,1
"CDC73",0.699220763426835,-0.448884854753988,0.129,0.113,1
"SGK223",0.699951982697996,-0.476985249506092,0.111,0.099,1
"ISYNA1",0.70020880801414,-0.725993386421445,0.099,0.106,1
"NPLOC4",0.700404060987064,-0.772483412166051,0.117,0.101,1
"EPB41L2",0.700621358929918,-0.421549993746894,0.234,0.208,1
"MED13L",0.700650022624335,-0.359557534102104,0.193,0.171,1
"ZNF830",0.701886433959016,-0.489702975355904,0.111,0.098,1
"NCOA3",0.702793960722044,-0.407339378075702,0.374,0.316,1
"ADNP",0.70302103532078,-0.601136105896045,0.135,0.118,1
"CTBP1",0.704527043007048,-0.841806224760515,0.181,0.178,1
"SREK1IP1",0.705252363979276,-0.476621303922335,0.357,0.3,1
"TIAM1",0.705891916669911,-0.303877875088226,0.14,0.148,1
"CCDC80",0.706427309835466,-0.521941118593744,0.135,0.118,1
"HMGN3",0.706666927104621,-0.36161887252676,0.556,0.479,1
"RAB3GAP1",0.707756226377407,-0.618486050843597,0.129,0.113,1
"OGT",0.707756965415132,-0.468980080602203,0.152,0.134,1
"GOLM1",0.708167847189855,-0.416824081901195,0.187,0.164,1
"PSMA2",0.708784829304819,-0.399748780518425,0.573,0.482,1
"RASGEF1B",0.709718908174809,-0.639180061634762,0.38,0.335,1
"ELAVL1",0.71049408415086,-0.518395337913574,0.251,0.216,1
"STX3",0.711450200115607,-0.432985992081948,0.175,0.155,1
"PRKACA",0.711496319268516,-0.830281907793408,0.111,0.095,1
"BCLAF1",0.711576903214905,-0.445033430339448,0.45,0.413,1
"EPHA2",0.711619444403983,-0.892364860725514,0.099,0.104,1
"PER1",0.711961531421477,-0.491251392787508,0.322,0.274,1
"PCNXL4",0.713865333172988,-0.984570941669638,0.135,0.135,1
"FNIP1",0.714535696177864,-0.518923575939105,0.257,0.221,1
"DNM3OS",0.715041075629548,-0.351832537570838,0.228,0.204,1
"PREX1",0.715754549741066,-0.340873472216876,0.146,0.133,1
"TRIP10",0.715793916159449,-0.360937718715143,0.123,0.13,1
"RNF2",0.716073661979003,-0.756680193287232,0.105,0.091,1
"MSI2",0.716813007173034,-0.828177128413096,0.105,0.11,1
"PXDN",0.717104173945827,-0.430567805420484,0.345,0.288,1
"MCMBP",0.717438700477887,-0.39100546910154,0.135,0.12,1
"CSF1",0.717650698296935,-0.558522971176233,0.216,0.215,1
"EFNB1",0.717947860641194,-0.260844838839041,0.216,0.194,1
"TPD52L2",0.718669898302446,-0.908240458962719,0.152,0.152,1
"CSNK1E",0.718875958417271,-0.517034532991859,0.199,0.175,1
"GABPA",0.720005930351982,-0.324945215007014,0.129,0.116,1
"BAZ1B",0.722026203272521,-0.640440844525012,0.152,0.132,1
"LIMD2",0.722321604118453,-0.305049797847119,0.146,0.155,1
"RAB10",0.723781432770406,-0.403663556947271,0.351,0.294,1
"DHX15",0.724295536708278,-0.552410862620328,0.228,0.198,1
"C8orf76",0.725404465785281,-0.765497707244878,0.123,0.108,1
"DDX17",0.726506861745312,-0.375317663798671,0.649,0.54,1
"RP11-108M9.4",0.726639041878357,-0.809048469339248,0.135,0.135,1
"KIF1C",0.726691929834901,-0.68206183455534,0.129,0.132,1
"SHE",0.728173895164889,-0.383541720604484,0.216,0.191,1
"GAS6",0.728238662664552,-0.551252417426212,0.257,0.249,1
"SIN3A",0.728318166598124,-0.762731609890996,0.105,0.109,1
"ISY1",0.729651989450025,-0.496651534233939,0.146,0.129,1
"B4GALT1",0.730381361917289,-0.602245242376786,0.526,0.454,1
"TMEM181",0.730545753987468,-0.54402802416577,0.123,0.129,1
"SIRT2",0.73145600632524,-0.495352863389068,0.199,0.174,1
"GPBP1",0.732487208729517,-0.334100365502743,0.45,0.376,1
"C1orf56",0.732636148587143,-0.76605713409607,0.263,0.226,1
"ANPEP",0.732977441678845,-0.530037033035997,0.374,0.316,1
"PAK2",0.733302826330649,-0.275637889030134,0.292,0.26,1
"IGF2BP2",0.733401509987444,-0.412082142176299,0.175,0.181,1
"KIAA0040",0.733673563528304,-0.59630005204799,0.117,0.103,1
"ATP8B1",0.734154474205909,-0.799462457059474,0.135,0.117,1
"TMEM165",0.734705577710038,-0.493593391221058,0.485,0.425,1
"ANKRD55",0.735575508686538,-0.278181352916653,0.187,0.171,1
"MRPL33",0.736222774641432,-0.552766669951235,0.567,0.462,1
"EIF2S1",0.736241259336097,-0.820623152253128,0.205,0.198,1
"DPH3",0.737380564351245,-0.630435834265489,0.193,0.168,1
"GALNT1",0.737450429531459,-1.01706299150329,0.193,0.183,1
"IRAK3",0.737805397357096,-0.36974697754528,0.175,0.159,1
"DYRK1A",0.742949449126206,-0.876808176445885,0.111,0.114,1
"IQGAP1",0.743962162231369,-0.435817037647254,0.357,0.329,1
"WDR6",0.745799578103434,-0.644945230261322,0.105,0.093,1
"TMEM214",0.74597568271647,-0.858782839699932,0.123,0.107,1
"WTAP",0.747340360905926,-0.564353981615294,0.444,0.393,1
"ARGLU1",0.747569282190031,-0.469771330730712,0.719,0.595,1
"NAA50",0.747689925506307,-0.750049947925675,0.17,0.146,1
"RALGDS",0.747906420833704,-0.756096768686594,0.158,0.158,1
"ATP1A1",0.748015273696591,-0.63904488504197,0.427,0.379,1
"MSL3",0.748024630267902,-0.434165267284241,0.105,0.095,1
"TAB2",0.74821655414851,-0.776268347898139,0.099,0.103,1
"GPR4",0.74855246659406,-0.766796188302539,0.117,0.103,1
"FAM101B",0.748595504966818,-0.44471727996389,0.228,0.225,1
"ZC3H11A",0.748793946632729,-0.639806555918271,0.287,0.24,1
"ZBTB7A",0.749148236368057,-0.606113005367626,0.199,0.196,1
"SDC3",0.749259153522725,-0.423568789718917,0.193,0.172,1
"PPP1R2",0.750320347466142,-0.547270285184059,0.31,0.263,1
"BZW1",0.750853358957466,-0.394931772177034,0.561,0.475,1
"MICU2",0.750918096027864,-0.583690796015516,0.105,0.094,1
"NFAT5",0.751058028968157,-0.34921996430903,0.222,0.223,1
"TRA2A",0.753433832846347,-0.43054163053898,0.415,0.382,1
"IFI44L",0.755289592998617,-0.429755607856962,0.415,0.353,1
"GPSM3",0.755497104864753,-0.666200110219171,0.152,0.153,1
"SH3PXD2A",0.756024611438571,-0.658715775580379,0.111,0.098,1
"CASP4",0.757060965604064,-0.379747131959636,0.409,0.345,1
"TAP1",0.758526243796039,-0.451876789191158,0.251,0.248,1
"LMBR1L",0.758961351441091,-0.569408128197787,0.111,0.099,1
"PGM2",0.759227376212282,-0.272748467004192,0.187,0.171,1
"ELMSAN1",0.759339696785817,-0.303875823402488,0.374,0.33,1
"MAML1",0.760008984634061,-0.597421308891838,0.175,0.156,1
"PPP5C",0.760410741067485,-0.576124372677672,0.129,0.115,1
"SPRED2",0.760568517455023,-0.782271030892678,0.14,0.123,1
"LSM8",0.760911325914705,-0.463652094412291,0.374,0.345,1
"AC016831.7",0.761713946189513,-0.315839144427404,0.111,0.1,1
"ZFC3H1",0.762300253334053,-0.769285480322379,0.111,0.099,1
"FYN",0.762835826921005,-0.437761929264577,0.363,0.31,1
"ANKRD44",0.763081598207143,-0.313797357975502,0.199,0.182,1
"RANBP2",0.763833298617132,-0.506261674296423,0.187,0.188,1
"MAP3K13",0.765522956219106,-0.371451663203398,0.538,0.435,1
"SYNE1",0.766610689890791,-0.471901875493215,0.216,0.193,1
"NCBP3",0.767045441390824,-0.799645097368508,0.146,0.127,1
"ERAP1",0.767283012640246,-0.452156475111441,0.152,0.136,1
"TMEM167A",0.767485678001472,-0.573657774080021,0.287,0.271,1
"PHKG1",0.768401330553339,-0.690258755432417,0.129,0.114,1
"PGRMC2",0.768647465593925,-0.527639153668218,0.287,0.247,1
"MRO",0.768696252478807,-0.255662919963019,0.427,0.389,1
"GZMA",0.76874782463754,-0.791030437914011,0.129,0.131,1
"NAB1",0.768949122272724,-0.799083882016692,0.129,0.114,1
"CARD8",0.769213158700527,-0.407663769833042,0.292,0.28,1
"CD274",0.770234481604988,-0.642038565380195,0.135,0.137,1
"RRM2B",0.772730333098795,-0.647615339643793,0.117,0.104,1
"CLK4",0.772937904493776,-0.342400160658085,0.111,0.102,1
"AGFG2",0.773962137731684,-0.364649162124884,0.175,0.179,1
"BIRC2",0.774482826599304,-0.558798239363425,0.292,0.272,1
"POGZ",0.774628802707948,-0.398914705066932,0.234,0.207,1
"SEPN1",0.774981591393607,-0.618220720924148,0.333,0.305,1
"OTUD4",0.776215576661181,-0.815362163963801,0.111,0.098,1
"RIOK3",0.776786044426596,-0.713735277386494,0.181,0.159,1
